id,full_name,last_name
77401,Kevin Loder,Loder
77402,Don Lofgran,Lofgran
1629155,Zach Lofton,Lofton
1631254,Kenneth Lofton Jr.,Lofton Jr.
77403,Johnny Logan,Logan
38,Brad Lohaus,Lohaus
1609,Art Long,Long
3,Grant Long,Long
1381,John Long,Long
77406,Paul Long,Long
1627848,Shawn Long,Long
26,Luc Longley,Longley
1626172,Kevon Looney,Looney
201572,Brook Lopez,Lopez
1732,Felipe Lopez,Lopez
2221,Raul Lopez,Lopez
201577,Robin Lopez,Lopez
943,Ryan Lorthridge,Lorthridge
77409,Jim Loscutoff,Loscutoff
77410,Plummer Lott,Lott
77411,Kevin Loughery,Loughery
1629712,Didi Louzada,Louzada
77412,Bob Love,Love
201567,Kevin Love,Love
77413,Stan Love,Love
77414,Clyde Lovellette,Lovellette
77415,Sidney Lowe,Lowe
77416,Chuck Lowery,Lowery
200768,Kyle Lowry,Lowry
1628070,Jordan Loyd,Loyd
77417,Al Lucas,Lucas
77418,Jerry Lucas,Lucas
77419,John Lucas,Lucas
203564,Kalin Lucas,Lucas
77420,Maurice Lucas,Lucas
101249,John Lucas III,Lucas III
77421,Ted Luckenbill,Luckenbill
1731,Tyronn Lue,Lue
77422,Jim Luisi,Luisi
77423,Al Lujack,Lujack
77424,Phil Lumpkin,Lumpkin
77425,Ray Lumpp,Lumpp
1630994,Gabriel Lundberg,Lundberg
1627789,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot
1628399,Tyler Lydon,Lydon
1626168,Trey Lyles,Lyles
248,George Lynch,Lynch
77426,Kevin Lynch,Lynch
77427,Mike Lynn,Lynn
1627815,Sheldon Mac,Mac
1928,Todd MacCulloch,MacCulloch
77430,Ronnie MacGilvray,MacGilvray
931,Don MacLean,MacLean
77428,Mike Macaluso,Macaluso
77429,Ed Macauley,Macauley
203159,Scott Machado,Machado
101178,Arvydas Macijauskas,Macijauskas
77432,Ollie Mack,Mack
694,Sam Mack,Mack
202714,Shelvin Mack,Mack
1635,Malcolm Mackey,Mackey
77435,Rudy Macklin,Macklin
202731,Vernon Macklin,Macklin
77436,Johnny Macknowski,Macknowski
1629133,Daryl Macon,Macon
1855,Mark Macon,Macon
1629122,J.P. Macura,Macura
77438,Kyle Macy,Macy
77439,Jack Maddox,Maddox
2432,Tito Maddox,Maddox
1666,Gerald Madkins,Madkins
2058,Mark Madsen,Madsen
77441,Norm Mager,Mager
203705,Josh Magette,Magette
1894,Corey Maggette,Maggette
77442,Dave Magley,Magley
2048,Jamaal Magloire,Magloire
1630266,Will Magnay,Magnay
101133,Ian Mahinmi,Mahinmi
77443,John Mahnken,Mahnken
77444,Francis Mahoney,Mahoney
328,Rick Mahorn,Mahorn
105,Dan Majerle,Majerle
200970,Renaldo Major,Major
1627748,Thon Maker,Maker
77447,Lionel Malamed,Malamed
1630177,Theo Maledon,Maledon
117,Jeff Malone,Malone
252,Karl Malone,Malone
77449,Moses Malone,Malone
1074,Matt Maloney,Maloney
77450,Steve Malovic,Malovic
1630572,Sandro Mamukelashvili,Mamukelashvili
77451,Ted Manakas,Manakas
77452,John Mandic,Mandic
1630211,Karim Mane,Mane
77453,Frank Mangiapane,Mangiapane
986,Marcus Mann,Mann
1629611,Terance Mann,Mann
1630544,Tre Mann,Mann
330,Danny Manning,Manning
77454,Ed Manning,Manning
316,Richard Manning,Manning
1630185,Nico Mannion,Mannion
77456,Pace Mannion,Mannion
77457,Nick Mantis,Mantis
77459,Pete Maravich,Maravich
77458,Peter Maravich,Maravich
203906,Devyn Marble,Marble
77460,Roy Marble,Marble
950,Stephon Marbury,Marbury
36,Sarunas Marciulionis,Marciulionis
77462,Saul Mariaschin,Mariaschin
77463,Jack Marin,Marin
1890,Shawn Marion,Marion
1626246,Boban Marjanovic,Marjanovic
1628374,Lauri Markkanen,Markkanen
200806,Damir Markota,Markota
1752,Sean Marks,Marks
77464,Harvey Marlatt,Marlatt
77465,Eric Marsh,Marsh
77466,Jim Marsh,Marsh
681,Donny Marshall,Marshall
923,Donyell Marshall,Marshall
203088,Kendall Marshall,Marshall
1630230,Naji Marshall,Marshall
101185,Rawle Marshall,Marshall
77467,Tom Marshall,Marshall
77468,Vester Marshall,Marshall
77481,Bill Martin,Martin
77478,Bob Martin,Martin
77469,Brian Martin,Martin
1628997,Caleb Martin,Martin
201858,Cartier Martin,Martin
1628998,Cody Martin,Martin
733,Cuonzo Martin,Martin
239,Darrick Martin,Martin
77473,Don Martin,Martin
77471,Donald Martin,Martin
77472,Fernando Martin,Martin
1626185,Jarell Martin,Martin
77474,Jeff Martin,Martin
1629725,Jeremiah Martin,Martin
1629103,Kelan Martin,Martin
2030,Kenyon Martin,Martin
2755,Kevin Martin,Martin
77475,Larue Martin,Martin
77476,Mo Martin,Martin
77477,Phil Martin,Martin
77479,Ronald Martin,Martin
77480,Slater Martin,Martin
1631213,Tyrese Martin,Martin
1630231,Kenyon Martin Jr.,Martin Jr.
469,Jamal Mashburn,Mashburn
77482,Al Masino,Masino
193,Anthony Mason,Mason
2046,Desmond Mason,Mason
1628412,Frank Mason III,Mason III
2427,Roger Mason Jr.,Mason Jr.
763,Tony Massenburg,Massenburg
77483,Eddie Mast,Mast
1628999,Yante Maten,Maten
1629726,Garrison Mathews,Mathews
1628493,Mangok Mathiang,Mathiang
1629751,Dakota Mathias,Mathias
1631097,Bennedict Mathurin,Mathurin
77484,Wes Matthews,Matthews
202083,Wesley Matthews,Matthews
77485,Ariel Maughan,Maughan
77486,Marlon Maxey,Maxey
1630178,Tyrese Maxey,Maxey
101131,Jason Maxiell,Maxiell
77487,Cedric Maxwell,Maxwell
137,Vernon Maxwell,Maxwell
77489,Don May,May
77490,Scott May,May
101118,Sean May,May
195,Lee Mayberry,Mayberry
77492,Clyde Mayes,Mayes
77493,Tharon Mayes,Mayes
77495,Bill Mayfield,Mayfield
77494,Ken Mayfield,Mayfield
201953,Eric Maynor,Maynor
201564,O.J. Mayo,Mayo
1630219,Skylar Mays,Mays
77496,Travis Mays,Mays
77497,Matt Mazza,Mazza
201601,Luc Mbah a Moute,Mbah a Moute
2788,DJ Mbenga,Mbenga
77498,Bob McAdoo,McAdoo
203949,James Michael McAdoo,McAdoo
77499,Ken McBride,McBride
1630540,Miles McBride,McBride
1628769,Tahjere McCall,McCall
203492,Ray McCallum,McCallum
737,Bob McCann,McCann
77500,Brendan McCann,McCann
77502,Mel McCants,McCants
101119,Rashad McCants,McCants
77503,Mike McCarron,McCarron
77504,Andre McCarter,McCarter
77505,Willie McCarter,McCarter
77506,Johnny McCarthy,McCarthy
77507,Howie McCarty,McCarty
1820,Kelly McCarty,McCarty
962,Walter McCarty,McCarty
1043,Amal McCaskill,McCaskill
1627775,Patrick McCaw,McCaw
77509,Dwayne McClain,McClain
77510,Ted 'Hound Dog' McClain,McClain
2082,Dan McClintock,McClintock
77512,Jack McCloskey,McCloskey
45,George McCloud,McCloud
1630644,Mac McClung,McClung
203468,CJ McCollum,McCollum
77513,John McConathy,McConathy
77514,Paul McConnell,McConnell
204456,T.J. McConnell,McConnell
77515,Keith McCord,McCord
77516,Tim McCormick,McCormick
1741,Jelani McCoy,McCoy
77517,Paul McCracken,McCracken
200840,Chris McCray,McCray
1622,Rodney McCray,McCray
77518,Scooter McCray,McCray
1628571,Erik McCree,McCree
1626191,Chris McCullough,McCullough
77520,John McCullough,McCullough
723,Clint McDaniel,McDaniel
1365,Xavier McDaniel,McDaniel
1630183,Jaden McDaniels,McDaniels
1629667,Jalen McDaniels,McDaniels
77523,Jim McDaniels,McDaniels
203909,KJ McDaniels,McDaniels
203926,Doug McDermott,McDermott
1630253,Sean McDermott,McDermott
77524,Ben McDonald,McDonald
77525,Glenn McDonald,McDonald
1075,Michael McDonald,McDonald
77527,Hank McDowell,McDowell
686,Antonio McDyess,McDyess
77528,Jim McElroy,McElroy
200829,Ivan McFarlin,McFarlin
77529,Mel McGaha,McGaha
203956,Mitch McGary,McGary
201580,JaVale McGee,McGee
77530,Mike McGee,McGee
77531,Bill McGill,McGill
77532,George McGinnis,McGinnis
77533,Jon McGlocklin,McGlocklin
1631121,Bryce McGowens,McGowens
1503,Tracy McGrady,McGrady
77534,Gil McGregor,McGregor
1630787,Cameron McGriff,McGriff
203585,Rodney McGruder,McGruder
77536,Al McGuire,McGuire
77535,Allie McGuire,McGuire
77537,Dick McGuire,McGuire
201187,Dominic McGuire,McGuire
1450,Kevin McHale,McHale
29,Jim McIlvaine,McIlvaine
976,Jeff McInnis,McInnis
77540,Kenny McIntosh,McIntosh
77541,Kevin McKenna,McKenna
77542,Forrest McKenzie,McKenzie
77543,Stan McKenzie,McKenzie
365,Derrick McKey,McKey
243,Aaron McKie,McKie
77547,Billy McKinney,McKinney
77545,Carlton McKinney,McKinney
77546,Horace McKinney,McKinney
203590,Trey McKinney-Jones,McKinney-Jones
1628035,Alfonzo McKinnie,McKinnie
1630605,JaQuori McLaughlin,McLaughlin
1629162,Jordan McLaughlin,McLaughlin
203463,Ben McLemore,McLemore
77548,Mccoy McLemore,McLemore
77549,George McLeod,McLeod
2693,Keith McLeod,McLeod
1728,Roshown McLeod,McLeod
77551,Jack McMahon,McMahon
203,Nate McMillan,McMillan
77553,Tom McMillen,McMillen
77554,Jim McMillian,McMillian
77555,Shellie McMillon,McMillon
77556,Mal McMullan,McMullan
77557,Chet McNabb,McNabb
77558,Mark McNamara,McNamara
77559,Joe McNamee,McNamee
202077,Jerel McNeal,McNeal
77560,Chris McNealy,McNealy
77562,Bob McNeill,McNeill
77561,Larry McNeill,McNeill
77563,Carl McNulty,McNulty
2101,Paul McPherson,McPherson
77565,Cozell McQueen,McQueen
203895,Jordan McRae,McRae
77566,Thales McReynolds,McReynolds
201177,Josh McRoberts,McRoberts
77567,Eric McWilliams,McWilliams
77568,George Mearns,Mearns
2098,Slava Medvedenko,Medvedenko
1577,Darnell Mee,Mee
201975,Jodie Meeks,Meeks
77570,Cliff Meely,Meely
77571,Scott Meents,Meents
77572,Dick Mehen,Mehen
77573,Don Meineke,Meineke
77574,Carl Meinhold,Meinhold
1626257,Salah Mejri,Mejri
203539,Gal Mekel,Mekel
77576,Bill Melchionni,Melchionni
77575,Gary Melchionni,Melchionni
1629740,Nicolo Melli,Melli
203097,Fab Melo,Melo
1629001,De'Anthony Melton,Melton
77577,Ed Melvin,Melvin
77578,Dean Meminger,Meminger
77579,Chuck Mencel,Mencel
77580,John Mengelt,Mengelt
77581,Ken Menke,Menke
200822,Pops Mensah-Bonsu,Mensah-Bonsu
1500,Ron Mercer,Mercer
77582,Joe Meriweather,Meriweather
77583,Porter Meriwether,Meriwether
1630241,Sam Merrill,Merrill
77584,Tom Meschery,Meschery
1629002,Chimezie Metu,Metu
684,Loren Meyer,Meyer
77586,Dave Meyers,Meyers
77587,Stan Miasek,Miasek
77588,Larry Micheaux,Micheaux
1626175,Jordan Mickey,Mickey
203114,Khris Middleton,Middleton
77589,Zigmund Mihalik,Mihalik
2036,Chris Mihm,Mihm
1628450,Eric Mika,Mika
77590,Ed Mikan,Mikan
600012,George Mikan,Mikan
77591,Larry Mikan,Mikan
77593,Vern Mikkelsen,Mikkelsen
77594,Al Miksis,Miksis
101223,Aaron Miles,Miles
101139,CJ Miles,Miles
2032,Darius Miles,Miles
77596,Eddie Miles,Miles
1527,Marko Milic,Milic
2545,Darko Milicic,Milicic
77598,Nat Militzok,Militzok
1889,Andre Miller,Miller
292,Anthony Miller,Miller
77605,Bill Miller,Miller
77603,Bob Miller,Miller
1802,Brad Miller,Miller
203121,Darius Miller,Miller
77602,Dick Miller,Miller
77599,Eddie Miller,Miller
77600,Harry Miller,Miller
77601,Jay Miller,Miller
1626259,Malcolm Miller,Miller
2034,Mike Miller,Miller
932,Oliver Miller,Miller
203113,Quincy Miller,Miller
397,Reggie Miller,Miller
77604,Walt Miller,Miller
168,Chris Mills,Mills
77606,John Mills,Mills
201988,Patty Mills,Mills
371,Terry Mills,Mills
202407,Elijah Millsap,Millsap
200794,Paul Millsap,Millsap
1629003,Shake Milton,Milton
114,Harold Miner,Miner
77609,Dirk Minniefield,Minniefield
77610,Dave Minor,Minor
65,Greg Minor,Minor
77612,Mark Minor,Minor
1631169,Josh Minott,Minott
202703,Nikola Mirotic,Mirotic
77613,Wat Misaka,Misaka
1954,Jason Miskiri,Miskiri
1630558,Davion Mitchell,Mitchell
1628378,Donovan Mitchell,Mitchell
77615,Mike Mitchell,Mitchell
77616,Murray Mitchell,Mitchell
417,Sam Mitchell,Mitchell
77614,Todd Mitchell,Mitchell
203183,Tony Mitchell,Mitchell
203502,Tony Mitchell,Mitchell
1628513,Naz Mitrou-Long,Mitrou-Long
77618,Steve Mix,Mix
77619,Bill Mlkvy,Mlkvy
1749,Cuttino Mobley,Mobley
211,Eric Mobley,Mobley
1630596,Evan Mobley,Mobley
1630600,Isaiah Mobley,Mobley
77621,Larry Moffett,Moffett
77622,Leo Mogus,Mogus
1737,Nazr Mohammed,Mohammed
2040,Jerome Moiso,Moiso
77623,Paul Mokeski,Mokeski
1629690,Adam Mokoka,Mokoka
77624,Jack Molinas,Molinas
77625,Wayne Molis,Molis
77626,Sidney Moncrief,Moncrief
1631320,Chima Moneke,Moneke
77627,Eric Money,Money
2752,Sergei Monia,Monia
1628370,Malik Monk,Monk
600006,Earl Monroe,Monroe
202328,Greg Monroe,Monroe
77628,Rodney Monroe,Monroe
1626242,Luis Montero,Montero
77630,Howie Montgomery,Montgomery
376,Eric Montross,Montross
1630541,Moses Moody,Moody
200081,Jamario Moon,Moon
1629875,Xavier Moon,Moon
77631,Jim Mooney,Mooney
1629760,Matt Mooney,Mooney
77632,Andre Moore,Moore
1628500,Ben Moore,Moore
202734,E'Twaun Moore,Moore
77634,Jackie Moore,Moore
77633,Johnny Moore,Moore
77635,Lowes Moore,Moore
1630,Mikki Moore,Moore
77636,Otto Moore,Moore
77637,Ron Moore,Moore
929,Tracy Moore,Moore
1631111,Wendell Moore Jr.,Moore Jr.
1629630,Ja Morant,Morant
203961,Eric Moreland,Moreland
77639,Jackie Moreland,Moreland
77640,Guy Morgan,Morgan
1629752,Juwan Morgan,Morgan
77641,Rex Morgan,Morgan
77642,Elmo Morgenthaler,Morgenthaler
77644,Darren Morningstar,Morningstar
356,Chris Morris,Morris
202721,Darius Morris,Morris
77647,Isaiah Morris,Morris
1628537,Jaylen Morris,Morris
202693,Markieff Morris,Morris
77646,Max Morris,Morris
1628420,Monte Morris,Morris
201043,Randolph Morris,Morris
2242,Terence Morris,Morris
202694,Marcus Morris Sr.,Morris Sr.
200747,Adam Morrison,Morrison
77648,Dwight Morrison,Morrison
77649,Mike Morrison,Morrison
201627,Anthony Morrow,Morrow
132,Dwayne Morton,Morton
1972,John Morton,Morton
77652,Richard Morton,Morton
77653,Glenn Mosley,Mosley
77654,Perry Moss,Moss
734,Lawrence Moten,Moten
202700,Donatas Motiejunas,Motiejunas
1628405,Johnathan Motley,Motley
2069,Hanno Mottola,Mottola
203102,Arnett Moultrie,Moultrie
297,Alonzo Mourning,Mourning
202389,Timofey Mozgov,Mozgov
77657,Chuck Mrazovich,Mrazovich
1626144,Emmanuel Mudiay,Mudiay
77658,Erwin Mueller,Mueller
203498,Shabazz Muhammad,Muhammad
1628539,Mychal Mulder,Mulder
77659,Joe Mullaney,Mullaney
77660,Bob Mullens,Mullens
201957,Byron Mullens,Mullens
904,Chris Mullin,Mullin
77662,Jeff Mullins,Mullins
942,Todd Mundt,Mundt
204098,Xavier Munford,Munford
77664,Chris Munk,Munk
77665,George Munroe,Munroe
785,Eric Murdock,Murdock
49,Gheorghe Muresan,Muresan
1630278,Ade Murkey,Murkey
77668,Allen Murphy,Murphy
77669,Calvin Murphy,Murphy
77672,Dick Murphy,Murphy
203513,Erik Murphy,Murphy
77670,Jay Murphy,Murphy
77671,John Murphy,Murphy
203122,Kevin Murphy,Murphy
77673,Ronnie Murphy,Murphy
77674,Tod Murphy,Murphy
2211,Troy Murphy,Murphy
1630530,Trey Murphy III,Murphy III
1627749,Dejounte Murray,Murray
2436,Flip Murray,Murray
1627750,Jamal Murray,Murray
1631099,Keegan Murray,Murray
77675,Ken Murray,Murray
441,Lamond Murray,Murray
145,Tracy Murray,Murray
77676,Dorie Murrey,Murrey
203315,Toure' Murry,Murry
1629058,Dzanan Musa,Musa
203488,Mike Muscala,Muscala
77677,Angelo Musi,Musi
1054,Jerrod Mustaf,Mustaf
87,Dikembe Mutombo,Mutombo
982,Martin Muursepp,Muursepp
939,Pete Myers,Myers
1629004,Svi Mykhailiuk,Mykhailiuk
1823,Makhtar N'diaye,N'diaye
1626122,Makhtar N'diaye,N'diaye
2055,Mamadou N'diaye,N'diaye
77681,Bob Naber,Naber
77682,Boris Nachamkin,Nachamkin
2411,Bostjan Nachbar,Nachbar
1627846,Abdel Nader,Nader
77683,Jerry Nagel,Nagel
77684,Fred Nagy,Nagy
1924,Lee Nailon,Nailon
2059,Eduardo Najera,Najera
77685,Larry Nance,Nance
1626204,Larry Nance Jr.,Nance Jr.
203894,Shabazz Napier,Napier
77686,Paul Napolitano,Napolitano
77688,Bob Nash,Nash
77687,Charles Nash,Nash
959,Steve Nash,Nash
77689,Swen Nater,Nater
77690,Howard Nathan,Nathan
77691,Calvin Natt,Natt
77692,Kenny Natt,Natt
77693,Willie Naulls,Naulls
2434,Juan Carlos Navarro,Navarro
202380,Hamady Ndiaye,Ndiaye
101238,Boniface Ndong,Ndong
1626254,Maurice Ndour,Ndour
77694,Craig Neal,Neal
202390,Gary Neal,Neal
77695,Jim Neal,Neal
77696,Lloyd Neal,Neal
77697,Ed Nealy,Nealy
203517,Nemanja Nedovic,Nedovic
77698,Al Negratti,Negratti
77699,Barry Nelson,Nelson
201634,DeMarcus Nelson,Nelson
77700,Don Nelson,Nelson
2749,Jameer Nelson,Nelson
77701,Louie Nelson,Nelson
1629614,Andrew Nembhard,Nembhard
1129,Ruben Nembhard,Nembhard
1630612,RJ Nembhard Jr.,Nembhard Jr.
2403,Nene,Nene
1838,Tyrone Nesby,Nesby
1630174,Aaron Nesmith,Nesmith
77704,Martin Nessley,Nessley
1725,Rasho Nesterovic,Nesterovic
203526,Raul Neto,Neto
77705,Johnny Neumann,Neumann
77706,Paul Neumann,Neumann
77707,Chuck Nevitt,Nevitt
1116,Melvin Newbern,Newbern
1096,Ivano Newbill,Newbill
1956,Ira Newble,Newble
77710,Mike Newlin,Newlin
271,Johnny Newman,Newman
1629005,Malik Newman,Newman
77712,Dave Newmark,Newmark
1627777,Georges Niang,Niang
201193,Demetris Nichols,Nichols
77713,Jack Nichols,Nichols
203094,Andrew Nicholson,Nicholson
1093,Gaylon Nickerson,Nickerson
77715,Carl Nicks,Nicks
77716,Rich Niemann,Niemann
77717,John Niemiera,Niemiera
77718,Mike Niles,Niles
77719,Kurt Nimphius,Nimphius
1630227,Daishen Nix,Nix
77720,Dyron Nix,Nix
77721,Norm Nixon,Nixon
1630192,Zeke Nnaji,Nnaji
201149,Joakim Noah,Noah
77722,Chuck Noble,Noble
2804,Andres Nocioni,Nocioni
200786,David Noel,Noel
203457,Nerlens Noel,Noel
77723,Paul Noel,Noel
203512,Lucas Nogueira,Nogueira
77724,Jim Nolan,Nolan
77725,Paul Nolen,Nolen
999,Jeff Nordgaard,Nordgaard
77727,Robert Nordmann,Nordmann
77728,Johnny Norlander,Norlander
77729,Connie Norman,Norman
80,Ken Norman,Norman
77731,Audie Norris,Norris
983,Moochie Norris,Norris
77732,Sylvester Norris,Norris
1629668,Zach Norvell Jr.,Norvell Jr.
77733,Willie Norwood,Norwood
77734,George Nostrand,Nostrand
77735,Stan Noszka,Noszka
77736,Mike Novak,Novak
200779,Steve Novak,Novak
1629669,Jaylen Nowell,Nowell
77737,Mel Nowell,Nowell
1717,Dirk Nowitzki,Nowitzki
1628373,Frank Ntilikina,Ntilikina
1629134,Kendrick Nunn,Nunn
203263,James Nunnally,Nunnally
203994,Jusuf Nurkic,Nurkic
77738,Dennis Nutt,Nutt
1628021,David Nwaba,Nwaba
1629670,Jordan Nwora,Nwora
1022,Julius Nwosu,Nwosu
1525,Charles O'Bannon,O'Bannon
709,Ed O'Bannon,O'Bannon
77742,John O'Boyle,O'Boyle
77744,Bob O'Brien,O'Brien
77743,Buckshot O'Brien,O'Brien
1626266,JJ O'Brien,O'Brien
200753,Patrick O'Bryant,O'Bryant
203948,Johnny O'Bryant III,O'Bryant III
77745,Dermie O'Connell,O'Connell
77746,Andy O'Donnell,O'Donnell
77750,Francis O'Grady,O'Grady
77752,Dick O'Keefe,O'Keefe
77753,Tommy O'Keefe,O'Keefe
77754,Mike O'Koren,O'Koren
77766,Grady O'Malley,O'Malley
979,Jermaine O'Neal,O'Neal
406,Shaquille O'Neal,O'Neal
1626220,Royce O'Neale,O'Neale
77767,Mike O'Neill,O'Neill
203124,Kyle O'Quinn,O'Quinn
77773,Kevin O'Shea,O'Shea
77774,Garland O'Shields,O'Shields
77776,Dan O'Sullivan,O'Sullivan
891,Charles Oakley,Oakley
101177,Fabricio Oberto,Oberto
1627849,Daniel Ochefu,Ochefu
201141,Greg Oden,Oden
1885,Lamar Odom,Odom
77747,Carlos Ogden,Ogden
77748,Ralph Ogden,Ogden
1628,Alan Ogg,Ogg
77751,Don Ohl,Ohl
203317,Tim Ohlbrecht,Ohlbrecht
1628400,Semi Ojeleye,Ojeleye
2731,Emeka Okafor,Okafor
1626143,Jahlil Okafor,Okafor
1629643,Chuma Okeke,Okeke
1629059,Elie Okobo,Okobo
1629006,Josh Okogie,Okogie
1630168,Onyeka Okongwu,Okongwu
1630171,Isaac Okoro,Okoro
1629644,KZ Okpala,Okpala
2246,Mehmet Okur,Okur
203506,Victor Oladipo,Oladipo
165,Hakeem Olajuwon,Olajuwon
77756,Mark Olberding,Olberding
77757,Jawann Oldham,Oldham
77758,Johnny Oldham,Oldham
77759,Frank Oleynick,Oleynick
77760,John Olive,Olive
1680,Brian Oliver,Oliver
1628419,Cameron Oliver,Oliver
2352,Dean Oliver,Oliver
1429,Jimmy Oliver,Oliver
1563,Kevin Ollie,Ollie
77764,Gene Ollrich,Ollrich
1709,Michael Olowokandi,Olowokandi
77765,Enoch Olsen,Olsen
203482,Kelly Olynyk,Olynyk
1630647,Eugene Omoruyi,Omoruyi
1629671,Miye Oni,Oni
202620,Arinze Onuaku,Onuaku
1627778,Chinanu Onuaku,Onuaku
77768,Barry Orms,Orms
77769,Johnny Orr,Orr
77770,Louis Orr,Orr
77771,Jose Ortiz,Ortiz
202350,Daniel Orton,Orton
77772,Chuck Osborne,Osborne
1626224,Cedi Osman,Osman
77775,Wally Osterkorn,Osterkorn
731,Greg Ostertag,Ostertag
77777,Matt Othick,Othick
77778,Don Otten,Otten
77779,Mac Otten,Otten
1630187,Daniel Oturu,Oturu
1626162,Kelly Oubre Jr.,Oubre Jr.
448,Bo Outlaw,Outlaw
2566,Travis Outlaw,Outlaw
77780,Claude Overton,Overton
77,Doug Overton,Overton
101261,Andre Owens,Owens
182,Billy Owens,Owens
2442,Chris Owens,Owens
77782,Eddie Owens,Owens
77783,James Owens,Owens
77784,Jim Owens,Owens
77785,Keith Owens,Owens
202082,Larry Owens,Owens
1629745,Tariq Owens,Owens
77786,Tom Owens,Owens
1077,Ray Owes,Owes
2071,Olumide Oyedeji,Oyedeji
77788,Joe Pace,Pace
2585,Zaza Pachulia,Pachulia
123,Robert Pack,Pack
77789,Gerald Paddio,Paddio
1909,Scott Padgett,Padgett
1629873,Jaysean Paige,Paige
1627779,Marcus Paige,Paige
77790,Fred Paine,Paine
1960,Milt Palacio,Palacio
77791,Togo Palazzi,Palazzi
77792,Jim Palmer,Palmer
77793,John Palmer,Palmer
1629309,Trayvon Palmer,Palmer
77794,Walter Palmer,Palmer
1630698,Kevin Pangos,Pangos
1950,Andy Panko,Panko
1627834,Georgios Papagiannis,Papagiannis
203123,Kostas Papanikolaou,Papanikolaou
2457,Jannero Pargo,Pargo
202951,Jeremy Pargo,Pargo
77797,Estes Parham,Parham
305,Robert Parish,Parish
77799,Medford Park,Park
1515,Anthony Parker,Parker
203953,Jabari Parker,Parker
2470,Smush Parker,Parker
77800,Sonny Parker,Parker
2225,Tony Parker,Parker
77801,Jack Parkinson,Parkinson
685,Cherokee Parks,Parks
77802,Jack Parr,Parr
77803,Doyle Parrack,Parrack
77804,Charlie Parsley,Parsley
202718,Chandler Parsons,Parsons
1629672,Eric Paschall,Paschall
1628394,Anzejs Pasecniks,Pasecniks
1097,Zarko Paspalj,Paspalj
77806,Marty Passaglia,Passaglia
77807,George A. Pastushok,Pastushok
77808,Myles Patrick,Patrick
77809,Stan Patrick,Patrick
1754,Andrae Patterson,Patterson
77811,George Patterson,Patterson
203934,Lamar Patterson,Patterson
202335,Patrick Patterson,Patterson
1739,Ruben Patterson,Patterson
77812,Steve Patterson,Patterson
77813,Tommy Patterson,Patterson
77814,Worthy Patterson,Patterson
1628383,Justin Patton,Patton
203464,Brandon Paul,Paul
101108,Chris Paul,Paul
77815,Charlie Paulk,Paulk
77816,Jerry Paulson,Paulson
77817,Billy Paultz,Paultz
2562,Sasha Pavlovic,Pavlovic
77818,Jim Paxson,Paxson
77819,Jim Paxson,Paxson
77820,John Paxson,Paxson
77821,Johnny Payak,Payak
203940,Adreian Payne,Payne
1626166,Cameron Payne,Payne
77822,Kenny Payne,Payne
77823,Tom Payne,Payne
203901,Elfrid Payton,Payton
56,Gary Payton,Payton
77824,Mel Payton,Payton
1627780,Gary Payton II,Payton II
77825,George Pearcy,Pearcy
77826,Henry Pearcy,Pearcy
200762,Oleksiy Pecherov,Pecherov
77827,Wiley Peck,Peck
324,Anthony Peeler,Peeler
201593,Nikola Pekovic,Pekovic
77828,Jake Pelkington,Pelkington
203658,Norvel Pelle,Pelle
77829,Sam Pellom,Pellom
2130,Mike Penberthy,Penberthy
2667,Desmond Penigar,Penigar
2632,Kirk Penney,Penney
46,Mike Peplowski,Peplowski
781,Will Perdue,Perdue
2570,Kendrick Perkins,Perkins
64,Sam Perkins,Perkins
77834,Warren Perkins,Perkins
200785,Kosta Perovic,Perovic
1628506,London Perrantes,Perrantes
77835,Curtis Perry,Perry
386,Elliot Perry,Perry
1629617,Reggie Perry,Perry
897,Tim Perry,Perry
456,Chuck Person,Person
445,Wesley Person,Person
1628409,Alec Peters,Peters
77839,Jim Petersen,Petersen
77840,Loy Petersen,Petersen
77843,Bob Peterson,Peterson
77841,Ed Peterson,Peterson
77842,Mel Peterson,Peterson
2050,Morris Peterson,Peterson
77844,Geoff Petrie,Petrie
101130,Johan Petro,Petro
77845,Drazen Petrovic,Petrovic
77846,Richard Petruska,Petruska
77847,Bob Pettit,Pettit
77848,Roger Phegley,Phegley
77850,Jack Phelan,Phelan
77849,Jim Phelan,Phelan
74,Derrick Phelps,Phelps
77852,Mike Phelps,Phelps
77853,Andy Phillip,Phillip
1629341,Tarik Phillip,Phillip
77854,Eddie Phillips,Phillips
77855,Gary Phillips,Phillips
184,Bobby Phills,Phills
15,Eric Piatkowski,Piatkowski
1630691,Jamorko Pickett,Pickett
1718,Paul Pierce,Pierce
894,Ricky Pierce,Pierce
77858,Stan Pietkiewicz,Pietkiewicz
2554,Mickael Pietrus,Pietrus
77859,John Pilch,Pilch
291,Ed Pinckney,Pinckney
200838,Kevinn Pinkney,Pinkney
77861,John Pinone,Pinone
1629033,Theo Pinson,Pinson
77862,Dave Piontek,Piontek
77863,Tom Piotrowski,Piotrowski
937,Scottie Pippen,Pippen
1630590,Scotty Pippen Jr.,Pippen Jr.
77864,Charlie Pittman,Pittman
202354,Dexter Pittman,Pittman
2565,Zoran Planinic,Planinic
202353,Tibor Pleiss,Pleiss
1627850,Marshall Plumlee,Plumlee
203486,Mason Plumlee,Plumlee
